"Sun";"Apr";"07";"19:45:58";"CEST";"2019";"Drum_TasticJr";"5";"false";"Excellent";"video";"illustration";"😂😂😂😂😂😂😂😂";"https://t.co/pNmoQCVlQ6"
"Sun";"Apr";"07";"19:08:57";"CEST";"2019";"SXUJazz";"0";"false";"#livejazz";"@SaintXavier";"#jazz";"#drum";"#drummer";"#jazzed";"#jazzeducation";"@";"Saint";"Xavier";"University";"https://t.co/TQtYc1iks5"
"Sun";"Apr";"07";"18:56:37";"CEST";"2019";"WakanTankaMusic";"0";"false";"Réouverture";"mine_dart#concert";"#live";"#color";"#drum";"#rock";"#wakantankaofficial";"#dieulefit";"#minedart";"#music";"#goodsunday";"Mine";"d'Art";"https://t.co/2br1WHkZCU"
"Sun";"Apr";"07";"18:34:49";"CEST";"2019";"Le_Dynaste";"0";"false";"@Dream_Drum_";"Tu";"connait";"l'application";"sens";"critique";"?"
"Sun";"Apr";"07";"18:18:18";"CEST";"2019";"Drum_For_Tris";"0";"true";"RT";"@comethrundchill:";"Barb";"quand";"voit";"personne";"vient";"secourir";"dans";"l’upside";"down";"https://t.co/lFdbSbUylT"
"Sun";"Apr";"07";"18:17:29";"CEST";"2019";"Drum_For_Tris";"0";"false";"Mais";"Jade";"t’es";"vraiment";"trop";"belle";"je-";"https://t.co/pmON0rlKlS"
"Sun";"Apr";"07";"18:05:48";"CEST";"2019";"crxxpytimx";"1";"false";"@Drum_For_Tris";"Le";"premierr"
"Sun";"Apr";"07";"17:44:20";"CEST";"2019";"calipunkyfornia";"1";"false";"@Drum_For_Tris";"Si";"choisis";"changer,";"prends";"premier";"direct";"";")"
"Sun";"Apr";"07";"17:41:46";"CEST";"2019";"SambaMusicShop";"1";"false";"#Repost";"@borispercus・・・Travail";"d'indépendance";"membres";"waayyyy";"cho";"surtout";"manque";"ta";"goudou";"bap#chouvalbwa";"#independance";"#drum";"#percussion";"#sambaworldpercussion";"https://t.co/5ZMkL8qDxt"
"Sun";"Apr";"07";"16:52:32";"CEST";"2019";"Drum_For_Tris";"0";"false";"@BWSEOKJlN";"Choisir";"*"
"Sun";"Apr";"07";"16:52:27";"CEST";"2019";"Drum_For_Tris";"0";"false";"@BWSEOKJlN";"Yess";"mais";"sais";"change";"ni";"lequel";"devrais";"choisi";"mmdrr";":("
"Sun";"Apr";"07";"16:51:58";"CEST";"2019";"Drum_For_Tris";"0";"true";"RT";"@AmicaleRefuge:";"Être";"haineux";"et";"homophobe";"jeune";"âge.";"Ces";"jeunes";"et";"seront";"nos";"agresseurs";"demain.";"Aucune";"prévention";"ni";"se…"
"Sun";"Apr";"07";"16:51:02";"CEST";"2019";"BWSEOKJlN";"0";"false";"@Drum_For_Tris";"2";"grv";"cool"
"Sun";"Apr";"07";"16:50:39";"CEST";"2019";"Drum_For_Tris";"0";"true";"RT";"@5batatass:";"Quand";"anglaises";"chante";"Aya";"Nakamura";"😂😂😭:";"https://t.co/YxxJja34J2"
"Sun";"Apr";"07";"16:49:21";"CEST";"2019";"Drum_For_Tris";"0";"false";"J’hésite";"entre";"@";"unholyxevans";"ou";"@";"evanstardust_";"mais";"jspp"
"Sun";"Apr";"07";"16:12:12";"CEST";"2019";"avoxofficiel";"0";"true";"RT";"@VertGaetan:";"Concert";"@avoxofficiel";"#jmda";"#music";"#trapmusic";"#rockmusic";"#electro";"#concert";"#drum";"#guitar";"#keyboard";"https://t.co/V2n…"
"Sun";"Apr";"07";"16:06:38";"CEST";"2019";"VertGaetan";"3";"false";"Concert";"@avoxofficiel";"#jmda";"#music";"#trapmusic";"#rockmusic";"#electro";"#concert";"#drum";"#guitar";"#keyboard";"https://t.co/V2nd4k6KJg"
"Sun";"Apr";"07";"15:14:33";"CEST";"2019";"Drum_For_Tris";"0";"false";"Avec";"2";"millions";"peut";"créer";"notre";"business";"et";"avoir";"1";"millions";"followers";"=";"être";"connu";"et";"donc";"rencontrer";"notre";"idole";"et";"l’amour";"notre";"vie";"allez";"bisous";"https://t.co/ET6iYKrDze"
"Sun";"Apr";"07";"15:10:35";"CEST";"2019";"lackingluxius";"1";"false";"j’ai";"envie";"renouveler";"niveau";"basses,";"personne";"connaît";"bon";"drum";"kit";"actuel";"pour";"808/bassSynth";"etc?"
"Sun";"Apr";"07";"15:04:20";"CEST";"2019";"Shy_Drum";"0";"true";"RT";"@meoshimeoshi:";"#ATEEZinParisJE";"CHERCHE";"À";"ECHANGER";"MA";"PLACE";"VIP";"POUR";"UNE";"BALCON";"URGENT";"fkekflekfl"
"Sun";"Apr";"07";"14:58:43";"CEST";"2019";"davidsimonism";"0";"false";"Artie";"&";"JD";"in";"LA";"";"Richard,";"Howard,";"Artie";"Drum";"https://t.co/jl8jRhQcIt"
"Sun";"Apr";"07";"14:57:21";"CEST";"2019";"Drum_ggb";"0";"true";"RT";"@boudou_theo:";"Les";"gars";"fait";"3";"jours";"suis";"sans";"nouvelles";"mon";"père,";"svp";"sais";"Twitter";"fait";"miracles";"RT";"merci";"https:…"
"Sun";"Apr";"07";"14:52:28";"CEST";"2019";"OriTarik";"0";"true";"RT";"@Aynvasyon:";"Après";"une";"#Cover";"Seven";"Nation";"Army";"The";"White";"Stripes,";"une";"outro";"piquée";"hannetons.👊👊🏾🎸🥁#rock";"#Metal";"#MUSiC";"for…"
"Sun";"Apr";"07";"14:50:23";"CEST";"2019";"Drum_For_Tris";"0";"false";"@signof_hs";"Un";"truc";"rapport";"avec";"chansons";"😭"
"Sun";"Apr";"07";"14:47:57";"CEST";"2019";"signof_hs";"0";"false";"@Drum_For_Tris";"Il";"se";"passe";"quoi";"encore";"ptdrrr"
"Sun";"Apr";"07";"14:47:21";"CEST";"2019";"Drum_ggb";"0";"true";"RT";"@LouisBaltimore:";"Ça";"aurait";"été";"une";"française";"aurait";"voulu";"faire";"trou";"balle";"screen";"pour";"faire";"RT,";"au";"lieu";"capitaliser…"
"Sun";"Apr";"07";"14:04:56";"CEST";"2019";"Drum_For_Tris";"7";"false";"La";"tournée";"a";"même";"commencé";"a";"déjà";"dans";"embrouilles";"dans";"fanbase";"pptrjckek";"pour";"une";"fois";"c’est";"qu’on";"embrouille";"😭"
"Sun";"Apr";"07";"14:01:17";"CEST";"2019";"Drum_For_Tris";"0";"false";"En";"vrai";"heureusement";"vais";"au";"uk";"voir";"the";"vamps";"m’aurait";"grave";"saoulé";"trois";"premières";"parties";",";"j’espère";"sera";"comme";"Europe";"car";"flemme"
